objekt_id,breitengrad,laengengrad,gemeindebezirk_code,gemeindebezirk_bisher,gemeindebezirk_polygon,zaehlgebiet_code,zaehlbezirk_code,sub_district_code,prognoseregion_code,gebietstyp_code,gebietstyp,aggregierter_gebietstyp_code,aggregierter_gebietstyp,zuordnungsmethode,geometrie_datenstand,anzahl_polygon_treffer,grenzfall,grenznah_unter_1m,grenzdistanz_meter,bezirk_konsistent,zaehlbezirk_konsistent,qualitaetsstatus
18570,48.242440,16.339170,19,19,19,19086,1908,91908,19C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,5.800,1,1,eindeutig_zugeordnet
18571,48.212559,16.331569,16,16,16,16011,1601,91601,16A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,10.447,1,1,eindeutig_zugeordnet
18572,48.194371,16.402405,3,3,3,03064,0306,90306,3D,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,5.408,1,1,eindeutig_zugeordnet
18574,48.254610,16.363001,19,19,19,19014,1901,91901,19A,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,40.745,1,1,eindeutig_zugeordnet
18575,48.176506,16.282972,13,13,13,13060,1306,91306,13A,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,187.716,1,1,eindeutig_zugeordnet
18576,48.208620,16.347084,8,8,8,08025,0802,90802,8A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,30.190,1,1,eindeutig_zugeordnet
18577,48.184169,16.354977,5,5,5,05037,0503,90503,5C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.146,1,1,eindeutig_zugeordnet
18578,48.214940,16.312066,16,16,16,16056,1605,91605,16C,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,8.138,1,1,eindeutig_zugeordnet
18579,48.191125,16.349139,6,6,6,06023,0602,90602,6A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,67.222,1,1,eindeutig_zugeordnet
18573,48.166991,16.361314,10,10,10,10105,1010,91010,10F,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,126.978,1,1,eindeutig_zugeordnet
18581,48.239758,16.319796,18,18,18,18053,1805,91805,18A,H,Cottages,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,41.404,1,1,eindeutig_zugeordnet
18582,48.184354,16.352573,5,5,5,05037,0503,90503,5C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,31.614,1,1,eindeutig_zugeordnet
18580,48.193387,16.335990,15,15,15,15037,1503,91503,15C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,18.077,1,1,eindeutig_zugeordnet
18583,48.222854,16.465489,22,22,22,22220,2222,92222,22I,T,Reihenhäuser,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,103.868,1,1,eindeutig_zugeordnet
18584,48.168275,16.384780,10,10,10,10231,1023,91023,10C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,72.477,1,1,eindeutig_zugeordnet
18586,48.212462,16.325538,16,16,16,16044,1604,91604,16C,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,53.286,1,1,eindeutig_zugeordnet
18587,48.186684,16.324023,15,15,15,15053,1505,91505,15C,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,36.158,1,1,eindeutig_zugeordnet
18588,48.204212,16.391873,3,3,3,03026,0302,90302,3A,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,41.969,1,1,eindeutig_zugeordnet
18589,48.222082,16.398730,2,2,2,02071,0207,90207,2E,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,6.742,1,1,eindeutig_zugeordnet
18585,48.242409,16.376877,20,20,20,20074,2007,92007,20B,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,18.829,1,1,eindeutig_zugeordnet
18590,48.243569,16.320260,19,19,19,19104,1910,91910,19A,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,16.718,1,1,eindeutig_zugeordnet
18591,48.222807,16.366429,9,9,9,09026,0902,90902,9B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,9.632,1,1,eindeutig_zugeordnet
18592,48.162498,16.375551,10,10,10,10116,1011,91011,10H,X,heterogene Bebauung mit Überhang an Einfamilien- und Reihenhäusern,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,95.293,1,1,eindeutig_zugeordnet
18593,48.150490,16.325475,23,23,23,23031,2303,92303,23B,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,129.026,1,1,eindeutig_zugeordnet
18594,48.189425,16.359496,5,5,5,05017,0501,90501,5A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,19.208,1,1,eindeutig_zugeordnet
18595,48.210706,16.388434,3,3,3,03011,0301,90301,3A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,45.592,1,1,eindeutig_zugeordnet
18596,48.146563,16.295025,23,23,23,23071,2307,92307,23C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,112.482,1,1,eindeutig_zugeordnet
18597,48.187904,16.366094,4,4,4,04039,0403,90403,4A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,26.576,1,1,eindeutig_zugeordnet
18598,48.217322,16.349755,9,9,9,09034,0903,90903,9B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,31.223,1,1,eindeutig_zugeordnet
18599,48.194948,16.355151,5,5,5,05010,0501,90501,5A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,52.374,1,1,eindeutig_zugeordnet
18600,48.229917,16.292124,17,17,17,17052,1705,91705,17C,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,83.383,1,1,eindeutig_zugeordnet
18601,48.243057,16.380667,20,20,20,20073,2007,92007,20B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,49.747,1,1,eindeutig_zugeordnet
18602,48.292093,16.382770,21,21,21,21141,2114,92114,21E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,172.500,1,1,eindeutig_zugeordnet
18603,48.194856,16.357375,5,5,5,05010,0501,90501,5A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.610,1,1,eindeutig_zugeordnet
18604,48.203152,16.298687,14,14,14,14052,1405,91405,14D,Z,überwiegend städtische Infrastruktur und sonstige Nutzungen,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,70.625,1,1,eindeutig_zugeordnet
18605,48.175523,16.335038,12,12,12,12046,1204,91204,12B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,36.436,1,1,eindeutig_zugeordnet
18606,48.225229,16.339240,18,18,18,18033,1803,91803,18B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,13.671,1,1,eindeutig_zugeordnet
18607,48.169963,16.283160,13,13,13,13080,1308,91308,13C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,181.215,1,1,eindeutig_zugeordnet
18608,48.245070,16.436931,22,22,22,22131,2213,92213,22G,Z,überwiegend städtische Infrastruktur und sonstige Nutzungen,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,31.894,1,1,eindeutig_zugeordnet
18609,48.270823,16.446314,21,21,21,21052,2105,92105,21C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,112.502,1,1,eindeutig_zugeordnet
18610,48.189262,16.354833,5,5,5,05046,0504,90504,5A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,8.488,1,1,eindeutig_zugeordnet
18611,48.180127,16.284662,13,13,13,13025,1302,91302,13A,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,12.729,1,1,eindeutig_zugeordnet
18612,48.240234,16.337815,19,19,19,19090,1909,91909,19A,H,Cottages,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,29.091,1,1,eindeutig_zugeordnet
18613,48.171721,16.354448,10,10,10,10083,1008,91008,10F,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,28.739,1,1,eindeutig_zugeordnet
18614,48.197404,16.309405,14,14,14,14021,1402,91402,14A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,76.339,1,1,eindeutig_zugeordnet
18615,48.190137,16.388256,3,3,3,03045,0304,90304,3C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,64.484,1,1,eindeutig_zugeordnet
18616,48.251564,16.446316,22,22,22,22080,2208,92208,22D,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,102.185,1,1,eindeutig_zugeordnet
18617,48.151208,16.285512,23,23,23,23096,2309,92309,23D,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,86.354,1,1,eindeutig_zugeordnet
18618,48.254348,16.400586,21,21,21,21260,2126,92126,21D,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,58.769,1,1,eindeutig_zugeordnet
18619,48.259287,16.442679,22,22,22,22092,2209,92209,22G,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,27.252,1,1,eindeutig_zugeordnet
18307,48.196317,16.306796,14,14,14,14047,1404,91404,14C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,47.677,1,1,eindeutig_zugeordnet
18308,48.146466,16.293624,23,23,23,23071,2307,92307,23C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,22.682,1,1,eindeutig_zugeordnet
18309,48.158263,16.327070,12,12,12,12091,1209,91209,12D,Y,heterogene Bebauung mit Überhang an Geschoßwohnungen,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,183.047,1,1,eindeutig_zugeordnet
18306,48.190936,16.358950,5,5,5,05014,0501,90501,5A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,26.026,1,1,eindeutig_zugeordnet
18310,48.189898,16.370925,4,4,4,04040,0404,90404,4B,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,16.537,1,1,eindeutig_zugeordnet
18311,48.200842,16.330867,15,15,15,15019,1501,91501,15A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,32.575,1,1,eindeutig_zugeordnet
18314,48.221187,16.372622,2,2,2,02033,0203,90203,2C,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,49.510,1,1,eindeutig_zugeordnet
18315,48.169257,16.377236,10,10,10,10031,1003,91003,10C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,75.897,1,1,eindeutig_zugeordnet
18316,48.241680,16.337470,19,19,19,19085,1908,91908,19C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,67.011,1,1,eindeutig_zugeordnet
18317,48.224079,16.338629,18,18,18,18033,1803,91803,18B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,15.020,1,1,eindeutig_zugeordnet
18318,48.184931,16.297374,13,13,13,13023,1302,91302,13A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,28.813,1,1,eindeutig_zugeordnet
18312,48.135232,16.278238,23,23,23,23112,2311,92311,23E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,112.623,1,1,eindeutig_zugeordnet
18313,48.205114,16.333197,16,16,16,16025,1602,91602,16A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.151,1,1,eindeutig_zugeordnet
18319,48.198071,16.330400,15,15,15,15024,1502,91502,15B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,70.699,1,1,eindeutig_zugeordnet
18320,48.186873,16.323139,15,15,15,15053,1505,91505,15C,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,63.893,1,1,eindeutig_zugeordnet
18321,48.212297,16.325958,16,16,16,16044,1604,91604,16C,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,19.944,1,1,eindeutig_zugeordnet
18322,48.203416,16.404814,2,2,2,02065,0206,90206,2D,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,42.216,1,1,eindeutig_zugeordnet
18323,48.225848,16.342330,18,18,18,18024,1802,91802,18B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,6.608,1,1,eindeutig_zugeordnet
18324,48.164137,16.414232,11,11,11,11055,1105,91105,11C,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,118.047,1,1,eindeutig_zugeordnet
18325,48.204808,16.326286,15,15,15,15010,1501,91501,15A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,38.538,1,1,eindeutig_zugeordnet
18326,48.182670,16.353063,5,5,5,05022,0502,90502,5B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,39.002,1,1,eindeutig_zugeordnet
18327,48.198592,16.388952,3,3,3,03095,0309,90309,3B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,41.027,1,1,eindeutig_zugeordnet
18328,48.170271,16.385781,10,10,10,10233,1023,91023,10C,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,99.778,1,1,eindeutig_zugeordnet
18329,48.177172,16.412876,11,11,11,11033,1103,91103,11B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,12.989,1,1,eindeutig_zugeordnet
18330,48.197139,16.309728,14,14,14,14021,1402,91402,14A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,49.442,1,1,eindeutig_zugeordnet
18332,48.168306,16.379263,10,10,10,10032,1003,91003,10C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,55.119,1,1,eindeutig_zugeordnet
18333,48.189817,16.376750,4,4,4,04026,0402,90402,4B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,82.018,1,1,eindeutig_zugeordnet
18334,48.209465,16.328020,16,16,16,16103,1610,91610,16B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,5.422,1,1,eindeutig_zugeordnet
18335,48.197374,16.329552,15,15,15,15024,1502,91502,15B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,23.340,1,1,eindeutig_zugeordnet
18331,48.168637,16.281510,13,13,13,13080,1308,91308,13C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,55.854,1,1,eindeutig_zugeordnet
18238,48.216475,16.326258,17,17,17,17023,1702,91702,17A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,52.961,1,1,eindeutig_zugeordnet
18239,48.204729,16.309192,16,16,16,16037,1603,91603,16B,Z,überwiegend städtische Infrastruktur und sonstige Nutzungen,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,72.973,1,1,eindeutig_zugeordnet
18240,48.223456,16.407632,2,2,2,02092,0209,90209,2E,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,21.955,1,1,eindeutig_zugeordnet
18241,48.202542,16.307876,14,14,14,14012,1401,91401,14A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,12.491,1,1,eindeutig_zugeordnet
18242,48.192645,16.327117,15,15,15,15031,1503,91503,15C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,27.206,1,1,eindeutig_zugeordnet
18243,48.178993,16.327920,12,12,12,12052,1205,91205,12B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,91.580,1,1,eindeutig_zugeordnet
18244,48.166994,16.358091,10,10,10,10100,1010,91010,10F,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,44.119,1,1,eindeutig_zugeordnet
18245,48.171889,16.387262,10,10,10,10027,1002,91002,10B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,73.434,1,1,eindeutig_zugeordnet
18246,48.177300,16.321470,12,12,12,12071,1207,91207,12C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,50.074,1,1,eindeutig_zugeordnet
